"기준 년월 코드","상권 코드","서비스 업종 코드","서비스 업종 코드명","점포 수","유사 업종 점포 수","개업율","개업 점포 수","폐업률","폐업 점포 수","상권 코드명"
"201706","13614","CS100003","일식집","26","2","0","0","0","0","백제고분로39길"
"201706","13614","CS100002","중국집","6","0","0","0","0","0","백제고분로39길"
"201706","13614","CS100001","한식음식점","262","33","0","0","0","0","백제고분로39길"
"201706","13613","CS300011","화장품","19","0","0","0","0","0","백제고분로42길"
"201706","13613","CS300010","문구점","13","0","0","0","0","0","백제고분로42길"
"201706","13613","CS300009","약국","29","0","0","0","0","0","백제고분로42길"
"201706","13613","CS300008","패션잡화","25","0","0","0","0","0","백제고분로42길"
"201706","13613","CS300007","의류점","15","0","0","0","0","0","백제고분로42길"
"201706","13613","CS300006","과일채소","1","0","0","0","0","0","백제고분로42길"
"201706","13613","CS300005","정육점","3","0","0","0","0","0","백제고분로42길"
"201706","13613","CS300004","휴대폰","17","0","0","0","0","0","백제고분로42길"
"201706","13613","CS300002","편의점","39","0","0","0","0","0","백제고분로42길"
"201706","13613","CS300001","슈퍼마켓","19","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200022","자동차미용","3","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200021","자동차수리","10","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200020","세탁소","31","2","0","0","0","0","백제고분로42길"
"201706","13613","CS200019","여관업","2","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200018","피부관리실","28","1","0","0","0","0","백제고분로42길"
"201706","13613","CS200017","네일숍","13","2","0","0","0","0","백제고분로42길"
"201706","13613","CS200016","미용실","111","10","0","0","0","0","백제고분로42길"
"201706","13613","CS200012","당구장","11","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200011","PC방","4","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200010","노래방","28","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200009","인테리어","24","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200008","부동산중개업","47","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200007","보육시설","16","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200006","일반의원","12","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200005","한의원","24","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200004","치과의원","13","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200003","예체능학원","67","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200002","외국어학원","8","0","0","0","0","0","백제고분로42길"
"201706","13613","CS200001","입시보습학원","26","0","0","0","0","0","백제고분로42길"
"201706","13613","CS100010","호프간이주점","38","1","0","0","0","0","백제고분로42길"
"201706","13613","CS100009","커피음료","61","2","0","0","0","0","백제고분로42길"
"201706","13613","CS100008","제과점","20","2","0","0","0","0","백제고분로42길"
"201706","13613","CS100007","치킨집","30","2","0","0","0","0","백제고분로42길"
"201706","13613","CS100006","패스트푸드점","29","0","0","0","0","0","백제고분로42길"
"201706","13613","CS100005","분식집","102","4","0","0","0","0","백제고분로42길"
"201706","13613","CS100004","양식집","17","0","0","0","0","0","백제고분로42길"
"201706","13613","CS100003","일식집","30","0","0","0","0","0","백제고분로42길"
"201706","13613","CS100002","중국집","10","0","0","0","0","0","백제고분로42길"
"201706","13613","CS100001","한식음식점","294","4","0","0","0","0","백제고분로42길"
"201706","13611","CS300011","화장품","33","0","0","0","0","0","방배로_F"
"201706","13611","CS300010","문구점","22","0","0","0","0","0","방배로_F"
"201706","13611","CS300009","약국","15","0","0","0","0","0","방배로_F"
"201706","13611","CS300008","패션잡화","41","0","0","0","0","0","방배로_F"
"201706","13611","CS300007","의류점","30","0","0","0","0","0","방배로_F"
"201706","13611","CS300006","과일채소","3","0","0","0","0","0","방배로_F"
"201706","13611","CS300005","정육점","6","0","0","0","0","0","방배로_F"
"201706","13611","CS300004","휴대폰","17","0","0","0","0","0","방배로_F"
"201706","13611","CS300002","편의점","38","3","0","0","0","0","방배로_F"
"201706","13611","CS300001","슈퍼마켓","20","0","0","0","0","0","방배로_F"
"201706","13611","CS200022","자동차미용","1","0","0","0","0","0","방배로_F"
"201706","13611","CS200021","자동차수리","6","0","0","0","0","0","방배로_F"
"201706","13611","CS200020","세탁소","13","0","0","0","0","0","방배로_F"
"201706","13611","CS200019","여관업","1","0","0","0","0","0","방배로_F"
"201706","13611","CS200018","피부관리실","35","0","0","0","0","0","방배로_F"
"201706","13611","CS200017","네일숍","11","1","0","0","0","0","방배로_F"
"201706","13611","CS200016","미용실","92","3","0","0","0","0","방배로_F"
"201706","13611","CS200012","당구장","11","0","0","0","0","0","방배로_F"
"201706","13611","CS200011","PC방","4","0","0","0","0","0","방배로_F"
"201706","13611","CS200010","노래방","13","0","0","0","0","0","방배로_F"
"201706","13611","CS200009","인테리어","38","0","0","0","0","0","방배로_F"
"201706","13611","CS200008","부동산중개업","92","0","0","0","0","0","방배로_F"
"201706","13611","CS200007","보육시설","4","0","0","0","0","0","방배로_F"
"201706","13611","CS200006","일반의원","9","0","0","0","0","0","방배로_F"
"201706","13611","CS200005","한의원","25","0","0","0","0","0","방배로_F"
"201706","13611","CS200004","치과의원","20","0","0","0","0","0","방배로_F"
"201706","13611","CS200003","예체능학원","61","0","0","0","0","0","방배로_F"
"201706","13611","CS200002","외국어학원","20","0","0","0","0","0","방배로_F"
"201706","13611","CS200001","입시보습학원","36","0","0","0","0","0","방배로_F"
"201706","13611","CS100010","호프간이주점","44","0","0","0","0","0","방배로_F"
"201706","13611","CS100009","커피음료","79","5","0","0","0","0","방배로_F"
"201706","13611","CS100008","제과점","18","2","0","0","0","0","방배로_F"
"201706","13611","CS100007","치킨집","17","0","0","0","0","0","방배로_F"
"201706","13611","CS100006","패스트푸드점","38","2","0","0","0","0","방배로_F"
"201706","13611","CS100005","분식집","70","3","0","0","0","0","방배로_F"
"201706","13611","CS100004","양식집","30","3","33.333","1","0","0","방배로_F"
"201706","13611","CS100003","일식집","38","0","0","0","0","0","방배로_F"
"201706","13611","CS100002","중국집","22","0","0","0","0","0","방배로_F"
"201706","13611","CS100001","한식음식점","180","15","6.667","1","0","0","방배로_F"
"201706","13610","CS300011","화장품","28","0","0","0","0","0","다산로_G"
"201706","13610","CS300010","문구점","23","0","0","0","0","0","다산로_G"
"201706","13610","CS300009","약국","26","0","0","0","0","0","다산로_G"
